year,month,day,hour,speed
2015,8,1,16,84.88
2015,8,1,17,87.86
2015,8,1,18,89.27
2015,8,1,19,90.52
2015,8,1,20,89.56
2015,8,1,21,91.41
2015,8,1,22,92.73
2015,8,1,23,95.51
2015,8,2,0,99.35
2015,8,2,1,101.87
2015,8,2,2,101.7
2015,8,2,3,101.33
2015,8,2,4,82.13
2015,8,2,5,88.81
2015,8,2,6,90.09
2015,8,2,7,87.28
2015,8,2,8,91.65
2015,8,2,9,91.4
2015,8,2,10,87.48
2015,8,2,11,82.21
2015,8,2,12,85.76
2015,8,2,13,84.12
2015,8,2,14,67.22
2015,8,2,15,86.62
2015,8,2,16,89.14
2015,8,2,17,88.37
2015,8,2,18,88.32
2015,8,2,19,86.56
2015,8,2,20,86.15
2015,8,2,21,91.02
2015,8,2,22,94.73
2015,8,2,23,99
2015,8,3,0,101.61
2015,8,3,1,103.44
2015,8,3,2,100.97
2015,8,3,3,98.49
2015,8,3,4,101.28
2015,8,3,5,93.36
2015,8,3,6,68.74
2015,8,3,7,55.18
2015,8,3,8,74.06
2015,8,3,9,77.8
2015,8,3,10,61.65
2015,8,3,11,53.15
2015,8,3,12,80.13
2015,8,3,13,77.98
2015,8,3,14,80.3
2015,8,3,15,80.66
2015,8,3,16,83.62
2015,8,3,17,85.94
2015,8,3,18,87.66
2015,8,3,19,87.76
2015,8,3,20,85.49
2015,8,3,21,91.04
2015,8,3,22,94.93
2015,8,3,23,96.43
2015,8,4,0,99.25
2015,8,4,1,100.12
2015,8,4,2,98.56
2015,8,4,3,97.13
2015,8,4,4,98.95
2015,8,4,5,97.12
2015,8,4,6,90.34
2015,8,4,7,80.97
2015,8,4,8,79.75
2015,8,4,9,79.33
2015,8,4,10,76.75
2015,8,4,11,74.26
2015,8,4,12,77.32
2015,8,4,13,76.9
2015,8,4,14,81.52
2015,8,4,15,80.37
2015,8,4,16,80.48
2015,8,4,17,82.48
2015,8,4,18,87.59
2015,8,4,19,86.13
2015,8,4,20,83.04
2015,8,4,21,91.52
2015,8,4,22,93.25
2015,8,4,23,95.67
2015,8,5,0,99.19
2015,8,5,1,99.54
2015,8,5,2,99.17
2015,8,5,3,97.38
2015,8,5,4,97.64
2015,8,5,5,97.47
2015,8,5,6,88.98
2015,8,5,7,77.72
2015,8,5,8,81.03
2015,8,5,9,79.69
2015,8,5,10,76.69
2015,8,5,11,73.11
2015,8,5,12,77.91
2015,8,5,13,79.56
2015,8,5,14,80.28
2015,8,5,15,81.67
2015,8,5,16,80.94
2015,8,5,17,63.59
2015,8,5,18,88.65
2015,8,5,19,87.52
2015,8,5,20,84.85
2015,8,5,21,91.52
2015,8,5,22,93.95
2015,8,5,23,97.15
2015,8,6,0,99.5
2015,8,6,1,100.21
2015,8,6,2,98.49
2015,8,6,3,98.02
2015,8,6,4,98.48
2015,8,6,5,96.76
2015,8,6,6,88.1
2015,8,6,7,77.9
2015,8,6,8,80.47
2015,8,6,9,60.79
2015,8,6,10,50.81
2015,8,6,11,65.13
2015,8,6,12,76.92
2015,8,6,13,79.67
2015,8,6,14,79.38
2015,8,6,15,79.75
2015,8,6,16,81.75
2015,8,6,17,83.76
2015,8,6,18,86.6
2015,8,6,19,85.81
2015,8,6,20,86.99
2015,8,6,21,90.53
2015,8,6,22,93.22
2015,8,6,23,96.54
2015,8,7,0,99.91
2015,8,7,1,100.26
2015,8,7,2,99.71
2015,8,7,3,98.06
2015,8,7,4,97.98
2015,8,7,5,96.52
2015,8,7,6,90.69
2015,8,7,7,83.24
2015,8,7,8,86.25
2015,8,7,9,85.5
2015,8,7,10,77.17
2015,8,7,11,73.96
2015,8,7,12,77.96
2015,8,7,13,79.42
2015,8,7,14,78.2
2015,8,7,15,75.01
2015,8,7,16,76.12
2015,8,7,17,92.77
2015,8,7,18,90.45
2015,8,7,19,81.83
2015,8,7,20,79.76
2015,8,7,21,85.31
2015,8,7,22,90.1
2015,8,7,23,94.11
2015,8,8,0,99.29
2015,8,8,1,101.36
2015,8,8,2,101.05
2015,8,8,3,100.64
2015,8,8,4,99.52
2015,8,8,5,96.65
2015,8,8,6,87.31
2015,8,8,7,62.93
2015,8,8,8,76.23
2015,8,8,9,85.64
2015,8,8,10,84.43
2015,8,8,11,84.78
2015,8,8,12,86.31
2015,8,8,13,85
2015,8,8,14,78.49
2015,8,8,15,79
2015,8,8,16,84.33
2015,8,8,17,85.16
2015,8,8,18,88.13
2015,8,8,19,88.33
2015,8,8,20,88.95
2015,8,8,21,92.41
2015,8,8,22,94.48
2015,8,8,23,98.56
2015,8,9,0,101.99
2015,8,9,1,102.71
2015,8,9,2,102.73
2015,8,9,3,103.33
2015,8,9,4,104.2
2015,8,9,5,103.73
2015,8,9,6,100.87
2015,8,9,7,95.04
2015,8,9,8,94.7
2015,8,9,9,92.68
2015,8,9,10,90.16
2015,8,9,11,92.47
2015,8,9,12,92.98
2015,8,9,13,93.15
2015,8,9,14,89.28
2015,8,9,15,87.16
2015,8,9,16,86.72
2015,8,9,17,88.13
2015,8,9,18,90.1
2015,8,9,19,88.6
2015,8,9,20,79.36
2015,8,9,21,85.97
2015,8,9,22,93.01
2015,8,9,23,99.59
2015,8,10,0,101.34
2015,8,10,1,101.7
2015,8,10,2,100.17
2015,8,10,3,98.98
2015,8,10,4,100.67
2015,8,10,5,93.03
2015,8,10,6,66.79
2015,8,10,7,22.9
2015,8,10,8,39.55
2015,8,10,9,78.16
2015,8,10,10,78.64
2015,8,10,11,69.66
2015,8,10,12,74.76
2015,8,10,13,78.45
2015,8,10,14,81.94
2015,8,10,15,60.69
2015,8,10,16,84.24
2015,8,10,17,87.68
2015,8,10,18,89.27
2015,8,10,19,89.58
2015,8,10,20,86.42
2015,8,10,21,92.73
2015,8,10,22,94.44
2015,8,10,23,98.32
2015,8,11,0,99.92
2015,8,11,1,99.5
2015,8,11,2,97.06
2015,8,11,3,97.12
2015,8,11,4,96.52
2015,8,11,5,97.02
2015,8,11,6,89.31
2015,8,11,7,77.23
2015,8,11,8,51.73
2015,8,11,9,64.64
2015,8,11,10,68.55
2015,8,11,11,72.27
2015,8,11,12,67.89
2015,8,11,13,77.56
2015,8,11,14,43.72
2015,8,11,15,42.63
2015,8,11,16,78.97
2015,8,11,17,86.21
2015,8,11,18,88.49
2015,8,11,19,88.26
2015,8,11,20,86.42
2015,8,11,21,92.55
2015,8,11,22,93.84
2015,8,11,23,96.37
2015,8,12,0,99.53
2015,8,12,1,99.78
2015,8,12,2,97.11
2015,8,12,3,96.91
2015,8,12,4,95.5
2015,8,12,5,97.21
2015,8,12,6,88.87
2015,8,12,7,75.95
2015,8,12,8,75.84
2015,8,12,9,63.96
2015,8,12,10,75.73
2015,8,12,11,74.11
2015,8,12,12,75.13
2015,8,12,13,77.28
2015,8,12,14,80.06
2015,8,12,15,81.01
2015,8,12,16,82.84
2015,8,12,17,86.32
2015,8,12,18,88.64
2015,8,12,19,87.1
2015,8,12,20,88.17
2015,8,12,21,92.01
2015,8,12,22,93.98
2015,8,12,23,98.65
2015,8,13,0,100.35
2015,8,13,1,100.68
2015,8,13,2,98.62
2015,8,13,3,96.69
2015,8,13,4,95.84
2015,8,13,5,96.21
2015,8,13,6,83.5
2015,8,13,7,76.16
2015,8,13,8,79.12
2015,8,13,9,74.75
2015,8,13,10,75.51
2015,8,13,11,60.41
2015,8,13,12,59.49
2015,8,13,13,75.12
2015,8,13,14,76.21
2015,8,13,15,73.87
2015,8,13,16,80.62
2015,8,13,17,84.84
2015,8,13,18,87.23
2015,8,13,19,86.68
2015,8,13,20,83.5
2015,8,13,21,87.73
2015,8,13,22,91.92
2015,8,13,23,93.29
2015,8,14,0,96.11
2015,8,14,1,99.79
2015,8,14,2,100.21
2015,8,14,3,100.59
2015,8,14,4,98.17
2015,8,14,5,87.17
2015,8,14,6,61.77
2015,8,14,7,39.16
2015,8,14,8,59.2
2015,8,14,9,82.01
2015,8,14,10,81.26
2015,8,14,11,77.03
2015,8,14,12,76.07
2015,8,14,13,78.42
2015,8,14,14,79.45
2015,8,14,15,83.01
2015,8,14,16,84.71
2015,8,14,17,81.91
2015,8,14,18,84.52
2015,8,14,19,83.09
2015,8,14,20,81.22
2015,8,14,21,84.93
2015,8,14,22,90.81
2015,8,14,23,91.88
2015,8,15,0,99.55
2015,8,15,1,100.71
2015,8,15,2,101.52
2015,8,15,3,101.78
2015,8,15,4,101.28
2015,8,15,5,97.2
2015,8,15,6,90.17
2015,8,15,7,65.52
2015,8,15,8,67.58
2015,8,15,9,87
2015,8,15,10,87.67
2015,8,15,11,85.69
2015,8,15,12,89.8
2015,8,15,13,89.75
2015,8,15,14,87.64
2015,8,15,15,86.76
2015,8,15,16,88.06
2015,8,15,17,88.51
2015,8,15,18,91.09
2015,8,15,19,91.01
2015,8,15,20,89.29
2015,8,15,21,92.43
2015,8,15,22,94.4
2015,8,15,23,96.45
2015,8,16,0,101.19
2015,8,16,1,103.12
2015,8,16,2,104.5
2015,8,16,3,102.65
2015,8,16,4,101.3
2015,8,16,5,103.94
2015,8,16,6,101.58
2015,8,16,7,96.36
2015,8,16,8,92.89
2015,8,16,9,94.06
2015,8,16,10,93.54
2015,8,16,11,92.46
2015,8,16,12,93.87
2015,8,16,13,93.11
2015,8,16,14,88.31
2015,8,16,15,85.16
2015,8,16,16,78.89
2015,8,16,17,75.59
2015,8,16,18,66.4
2015,8,16,19,41.04
2015,8,16,20,40.78
2015,8,16,21,75.29
2015,8,16,22,91.9
2015,8,16,23,100.35
2015,8,17,0,100.69
2015,8,17,1,98.52
2015,8,17,2,99.87
2015,8,17,3,98.55
2015,8,17,4,101.44
2015,8,17,5,89.93
2015,8,17,6,63.13
2015,8,17,7,70.46
2015,8,17,8,81.38
2015,8,17,9,75.13
2015,8,17,10,70.44
2015,8,17,11,72.69
2015,8,17,12,54.76
2015,8,17,13,72.64
2015,8,17,14,56.61
2015,8,17,15,72.75
2015,8,17,16,85.17
2015,8,17,17,86.85
2015,8,17,18,89.26
2015,8,17,19,87.66
2015,8,17,20,88.02
2015,8,17,21,91.85
2015,8,17,22,95.1
2015,8,17,23,98.22
2015,8,18,0,100.53
2015,8,18,1,99.52
2015,8,18,2,97.65
2015,8,18,3,96.91
2015,8,18,4,95.35
2015,8,18,5,96.43
2015,8,18,6,89.19
2015,8,18,7,80.84
2015,8,18,8,76.22
2015,8,18,9,73.01
2015,8,18,10,74.7
2015,8,18,11,86.88
2015,8,18,12,75.99
2015,8,18,13,76.6
2015,8,18,14,80.14
2015,8,18,15,82.35
2015,8,18,16,83.68
2015,8,18,17,85.81
2015,8,18,18,89.27
2015,8,18,19,88.01
2015,8,18,20,85.72
2015,8,18,21,91.88
2015,8,18,22,94.63
2015,8,18,23,98.34
2015,8,19,0,99.93
2015,8,19,1,99.24
2015,8,19,2,98.64
2015,8,19,3,96.27
2015,8,19,4,96.26
2015,8,19,5,96.58
2015,8,19,6,88.44
2015,8,19,7,79.77
2015,8,19,8,76.31
2015,8,19,9,76.55
2015,8,19,10,65.41
2015,8,19,11,79.82
2015,8,19,12,77.62
2015,8,19,13,80.58
2015,8,19,14,84.23
2015,8,19,15,83.3
2015,8,19,16,84.88
2015,8,19,17,84.46
2015,8,19,18,89.46
2015,8,19,19,87.43
2015,8,19,20,87.61
2015,8,19,21,91.36
2015,8,19,22,94.94
2015,8,19,23,98.74
2015,8,20,0,101.58
2015,8,20,1,100.48
2015,8,20,2,98.7
2015,8,20,3,96.62
2015,8,20,4,96.71
2015,8,20,5,96.15
2015,8,20,6,88.46
2015,8,20,7,82.23
2015,8,20,8,77.26
2015,8,20,9,72.96
2015,8,20,10,71.57
2015,8,20,11,71.31
2015,8,20,12,79.94
2015,8,20,13,80.28
2015,8,20,14,79.29
2015,8,20,15,82.27
2015,8,20,16,86.07
2015,8,20,17,84.97
2015,8,20,18,87.92
2015,8,20,19,86.92
2015,8,20,20,83.66
2015,8,20,21,91.64
2015,8,20,22,95.54
2015,8,20,23,96.4
2015,8,21,0,97.98
2015,8,21,1,95.33
2015,8,21,2,95.02
2015,8,21,3,91.57
2015,8,21,4,91.1
2015,8,21,5,90.94
2015,8,21,6,85.39
2015,8,21,7,79.95
2015,8,21,8,79.8
2015,8,21,9,79.71
2015,8,21,10,77.95
2015,8,21,11,77.63
2015,8,21,12,79.71
2015,8,21,13,81.01
2015,8,21,14,78.72
2015,8,21,15,79.44
2015,8,21,16,80.47
2015,8,21,17,83.33
2015,8,21,18,87.11
2015,8,21,19,85.03
2015,8,21,20,82.88
2015,8,21,21,87.98
2015,8,21,22,93.44
2015,8,21,23,98.06
2015,8,22,0,99.85
2015,8,22,1,100.83
2015,8,22,2,101.53
2015,8,22,3,100.46
2015,8,22,4,96.05
2015,8,22,5,94.81
2015,8,22,6,88.45
2015,8,22,7,81.87
2015,8,22,8,80.2
2015,8,22,9,74.36
2015,8,22,10,83.28
2015,8,22,11,82.31
2015,8,22,12,86.11
2015,8,22,13,85.89
2015,8,22,14,84.34
2015,8,22,15,83.73
2015,8,22,16,86.14
2015,8,22,17,85.43
2015,8,22,18,87.11
2015,8,22,19,86.33
2015,8,22,20,88.18
2015,8,22,21,93.93
2015,8,22,22,95.95
2015,8,22,23,100.28
2015,8,23,0,103.38
2015,8,23,1,103.97
2015,8,23,2,104.97
2015,8,23,3,105.28
2015,8,23,4,104.5
2015,8,23,5,104.43
2015,8,23,6,101.62
2015,8,23,7,97.14
2015,8,23,8,96.01
2015,8,23,9,92.7
2015,8,23,10,91.16
2015,8,23,11,90.84
2015,8,23,12,93.62
2015,8,23,13,92.05
2015,8,23,14,88.11
2015,8,23,15,86.53
2015,8,23,16,86.33
2015,8,23,17,86.75
2015,8,23,18,87.14
2015,8,23,19,84.98
2015,8,23,20,84.74
2015,8,23,21,90.34
2015,8,23,22,93.31
2015,8,23,23,100.25
2015,8,24,0,102.96
2015,8,24,1,101.77
2015,8,24,2,101.01
2015,8,24,3,98.75
2015,8,24,4,101.29
2015,8,24,5,92.79
2015,8,24,6,67.98
2015,8,24,7,51.49
2015,8,24,8,57.32
2015,8,24,9,59.74
2015,8,24,10,45.54
2015,8,24,11,41.54
2015,8,24,12,76.72
2015,8,24,13,81.64
2015,8,24,14,80.99
2015,8,24,15,55.39
2015,8,24,16,38.06
2015,8,24,17,83.69
2015,8,24,18,88.96
2015,8,24,19,87.11
2015,8,24,20,89.19
2015,8,24,21,93.64
2015,8,24,22,96.59
2015,8,24,23,100.11
2015,8,25,0,99.35
2015,8,25,1,98.91
2015,8,25,2,97.79
2015,8,25,3,97.84
2015,8,25,4,94.7
2015,8,25,5,92.32
2015,8,25,6,81.44
2015,8,25,7,73.34
2015,8,25,8,63.57
2015,8,25,9,69.55
2015,8,25,10,68.81
2015,8,25,11,75.58
2015,8,25,12,77.55
2015,8,25,13,76.89
2015,8,25,14,78.38
2015,8,25,15,78.79
2015,8,25,16,79.37
2015,8,25,17,78.02
2015,8,25,18,78.03
2015,8,25,19,81.86
2015,8,25,20,85.65
2015,8,25,21,91.74
2015,8,25,22,95.7
2015,8,25,23,100.22
2015,8,26,0,102.32
2015,8,26,1,101.37
2015,8,26,2,100.36
2015,8,26,3,98.78
2015,8,26,4,98.72
2015,8,26,5,97.83
2015,8,26,6,90.81
2015,8,26,7,81.83
2015,8,26,8,75.13
2015,8,26,9,78.54
2015,8,26,10,49.84
2015,8,26,11,61.41
2015,8,26,12,74.77
2015,8,26,13,80.04
2015,8,26,14,81.95
2015,8,26,15,83.88
2015,8,26,16,85.7
2015,8,26,17,50.25
2015,8,26,18,86.34
2015,8,26,19,88.34
2015,8,26,20,88.35
2015,8,26,21,93.64
2015,8,26,22,95.73
2015,8,26,23,98.62
2015,8,27,0,100.17
2015,8,27,1,99.7
2015,8,27,2,94.77
2015,8,27,3,92.95
2015,8,27,4,92.19
2015,8,27,5,92.87
2015,8,27,6,87.87
2015,8,27,7,80.01
2015,8,27,8,77.5
2015,8,27,9,76.01
2015,8,27,10,74.1
2015,8,27,11,71.29
2015,8,27,12,79.72
2015,8,27,13,75.08
2015,8,27,14,83.13
2015,8,27,15,80.5
2015,8,27,16,83.81
2015,8,27,17,85.12
2015,8,27,18,88.51
2015,8,27,19,87.56
2015,8,27,20,87.64
2015,8,27,21,93.09
2015,8,27,22,95.92
2015,8,27,23,99.41
2015,8,28,0,101.14
2015,8,28,1,100.38
2015,8,28,2,98.31
2015,8,28,3,97.57
2015,8,28,4,96.73
2015,8,28,5,97.13
2015,8,28,6,89.63
2015,8,28,7,80.97
2015,8,28,8,76.53
2015,8,28,9,76.46
2015,8,28,10,75.09
2015,8,28,11,80.7
2015,8,28,12,78.5
2015,8,28,13,79.21
2015,8,28,14,79.96
2015,8,28,15,80.07
2015,8,28,16,82.67
2015,8,28,17,83.99
2015,8,28,18,86.45
2015,8,28,19,83.63
2015,8,28,20,81.44
2015,8,28,21,87.49
2015,8,28,22,92.96
2015,8,28,23,97.63
2015,8,29,0,99.74
2015,8,29,1,101.14
2015,8,29,2,102.04
2015,8,29,3,101.21
2015,8,29,4,99.85
2015,8,29,5,96.41
2015,8,29,6,88.37
2015,8,29,7,67.62
2015,8,29,8,78.97
2015,8,29,9,81.64
2015,8,29,10,83.87
2015,8,29,11,82.2
2015,8,29,12,60.52
2015,8,29,13,81.19
2015,8,29,14,82.85
2015,8,29,15,82.3
2015,8,29,16,81.19
2015,8,29,17,84.93
2015,8,29,18,83.47
2015,8,29,19,83
2015,8,29,20,83.28
2015,8,29,21,91.04
2015,8,29,22,92.8
2015,8,29,23,99.69
2015,8,30,0,101.7
2015,8,30,1,104.07
2015,8,30,2,103.78
2015,8,30,3,102.93
2015,8,30,4,103.87
2015,8,30,5,103.18
2015,8,30,6,101.09
2015,8,30,7,96.44
2015,8,30,8,98.91
2015,8,30,9,91.33
2015,8,30,10,88.92
2015,8,30,11,88.29
2015,8,30,12,90.23
2015,8,30,13,87.92
2015,8,30,14,84.32
2015,8,30,15,83.42
2015,8,30,16,83.11
2015,8,30,17,82.78
2015,8,30,18,84.33
2015,8,30,19,82.57
2015,8,30,20,81.57
2015,8,30,21,86.12
2015,8,30,22,93.33
2015,8,30,23,100.51
2015,8,31,0,102.99
2015,8,31,1,102.37
2015,8,31,2,100.47
2015,8,31,3,98.19
2015,8,31,4,101.43
2015,8,31,5,92.71
2015,8,31,6,64.62
2015,8,31,7,54.79
2015,8,31,8,71.06
2015,8,31,9,76.66
2015,8,31,10,76.24
2015,8,31,11,52.21
2015,8,31,12,78.43
2015,8,31,13,81.46
2015,8,31,14,80.05
2015,8,31,15,83.86
2015,8,31,16,85.9
2015,8,31,17,86.3
2015,8,31,18,89.58
2015,8,31,19,87.78
2015,8,31,20,89.38
2015,8,31,21,94.16
2015,8,31,22,94.85
2015,8,31,23,99.87
2015,9,1,0,101.27
2015,9,1,1,99.79
2015,9,1,2,98.24
2015,9,1,3,97.96
2015,9,1,4,97.35
2015,9,1,5,96.17
2015,9,1,6,89.06
2015,9,1,7,77.77
2015,9,1,8,75.55
2015,9,1,9,80.52
2015,9,1,10,72.86
2015,9,1,11,82.03
2015,9,1,12,77.56
2015,9,1,13,82.04
2015,9,1,14,78.36
2015,9,1,15,83.36
2015,9,1,16,73.53
2015,9,1,17,88.96
2015,9,1,18,87.34
2015,9,1,19,86.34
2015,9,1,20,88.33
2015,9,1,21,94.02
2015,9,1,22,95.88
2015,9,1,23,99.69
2015,9,2,0,100.71
2015,9,2,1,100.17
2015,9,2,2,98.28
2015,9,2,3,97.32
2015,9,2,4,96.48
2015,9,2,5,96.92
2015,9,2,6,88.56
2015,9,2,7,69.97
2015,9,2,8,70.68
2015,9,2,9,72.73
2015,9,2,10,75.14
2015,9,2,11,76.95
2015,9,2,12,78.19
2015,9,2,13,81.47
2015,9,2,14,83.17
2015,9,2,15,71.06
2015,9,2,16,81.72
2015,9,2,17,87.36
2015,9,2,18,87.78
2015,9,2,19,88.18
2015,9,2,20,88.82
2015,9,2,21,93.9
2015,9,2,22,97.04
2015,9,2,23,99.28
2015,9,3,0,101.21
2015,9,3,1,100.59
2015,9,3,2,98.79
2015,9,3,3,97.36
2015,9,3,4,96.57
2015,9,3,5,96.97
2015,9,3,6,89.43
2015,9,3,7,77.81
2015,9,3,8,76.17
2015,9,3,9,52.89
2015,9,3,10,31.98
2015,9,3,11,40.98
2015,9,3,12,45.48
2015,9,3,13,74.31
2015,9,3,14,82.32
2015,9,3,15,82.86
2015,9,3,16,83.12
2015,9,3,17,85.61
2015,9,3,18,89.67
2015,9,3,19,86.92
2015,9,3,20,87.24
2015,9,3,21,93.01
2015,9,3,22,95.32
2015,9,3,23,99
2015,9,4,0,100.88
2015,9,4,1,100.25
2015,9,4,2,98.54
2015,9,4,3,96.22
2015,9,4,4,96.96
2015,9,4,5,95.84
2015,9,4,6,89.12
2015,9,4,7,71.05
2015,9,4,8,77.6
2015,9,4,9,74.18
2015,9,4,10,78.86
2015,9,4,11,46.11
2015,9,4,12,79.33
2015,9,4,13,79.79
2015,9,4,14,81.03
2015,9,4,15,77.76
2015,9,4,16,79.84
2015,9,4,17,82.68
2015,9,4,18,85.43
2015,9,4,19,83.86
2015,9,4,20,82.39
2015,9,4,21,82.88
2015,9,4,22,92.5
2015,9,4,23,96.53
2015,9,5,0,100.08
2015,9,5,1,101.75
2015,9,5,2,101.98
2015,9,5,3,101.57
2015,9,5,4,100.85
2015,9,5,5,93.07
2015,9,5,6,69.17
2015,9,5,7,43.65
2015,9,5,8,42.76
2015,9,5,9,59.54
2015,9,5,10,87.14
2015,9,5,11,84.88
2015,9,5,12,83.68
2015,9,5,13,86.38
2015,9,5,14,82.24
2015,9,5,15,82.4
2015,9,5,16,79.57
2015,9,5,17,86.78
2015,9,5,18,84.27
2015,9,5,19,80.65
2015,9,5,20,87.55
2015,9,5,21,93.35
2015,9,5,22,95.35
2015,9,5,23,100.12
2015,9,6,0,104.1
2015,9,6,1,104.45
2015,9,6,2,105.67
2015,9,6,3,105.48
2015,9,6,4,104.52
2015,9,6,5,101.62
2015,9,6,6,94.91
2015,9,6,7,90.88
2015,9,6,8,93.81
2015,9,6,9,93.54
2015,9,6,10,91.31
2015,9,6,11,90.77
2015,9,6,12,93.28
2015,9,6,13,92.72
2015,9,6,14,89.19
2015,9,6,15,86.74
2015,9,6,16,86.18
2015,9,6,17,86.76
2015,9,6,18,85.44
2015,9,6,19,85.38
2015,9,6,20,84.27
2015,9,6,21,89.05
2015,9,6,22,95.59
2015,9,6,23,100.53
2015,9,7,0,102.78
2015,9,7,1,102.86
2015,9,7,2,101.36
2015,9,7,3,100.29
2015,9,7,4,102.27
2015,9,7,5,91.9
2015,9,7,6,66.15
2015,9,7,7,51.14
2015,9,7,8,57.86
2015,9,7,9,81.88
2015,9,7,10,73.02
2015,9,7,11,76.98
2015,9,7,12,79.29
2015,9,7,13,81.04
2015,9,7,14,83.77
2015,9,7,15,83.48
2015,9,7,16,84.48
2015,9,7,17,87.24
2015,9,7,18,90.01
2015,9,7,19,88.01
2015,9,7,20,87.12
2015,9,7,21,90.93
2015,9,7,22,88.96
2015,9,7,23,93.58
2015,9,8,0,96.14
2015,9,8,1,96.43
2015,9,8,2,96.02
2015,9,8,3,94.48
2015,9,8,4,93.87
2015,9,8,5,93.87
2015,9,8,6,88.52
2015,9,8,7,78.36
2015,9,8,8,76.79
2015,9,8,9,69.33
2015,9,8,10,65.33
2015,9,8,11,70.07
2015,9,8,12,77.11
2015,9,8,13,81.25
2015,9,8,14,82.16
2015,9,8,15,83.34
2015,9,8,16,82.43
2015,9,8,17,86.25
2015,9,8,18,90.02
2015,9,8,19,87.38
2015,9,8,20,87.95
2015,9,8,21,92.62
2015,9,8,22,93.35
2015,9,8,23,95.55
2015,9,9,0,99.2
2015,9,9,1,99.4
2015,9,9,2,97.64
2015,9,9,3,95.57
2015,9,9,4,94.74
2015,9,9,5,95.52
2015,9,9,6,87.48
2015,9,9,7,75.71
2015,9,9,8,61.38
2015,9,9,9,74.68
2015,9,9,10,72.54
2015,9,9,11,76.74
2015,9,9,12,77.73
2015,9,9,13,79.65
2015,9,9,14,84.43
2015,9,9,15,82.05
2015,9,9,16,83.74
2015,9,9,17,86.37
2015,9,9,18,89.58
2015,9,9,19,88.8
2015,9,9,20,89.12
2015,9,9,21,92.69
2015,9,9,22,96.54
2015,9,9,23,98.72
2015,9,10,0,99.1
2015,9,10,1,100.77
2015,9,10,2,97.62
2015,9,10,3,97.51
2015,9,10,4,96.38
2015,9,10,5,95.11
2015,9,10,6,86.51
2015,9,10,7,77.11
2015,9,10,8,71.79
2015,9,10,9,73.1
2015,9,10,10,70.2
2015,9,10,11,68.08
2015,9,10,12,66.05
2015,9,10,13,81.55
2015,9,10,14,70.17
2015,9,10,15,80.35
2015,9,10,16,84.36
2015,9,10,17,85.95
2015,9,10,18,89.83
2015,9,10,19,88.11
2015,9,10,20,88.21
2015,9,10,21,93.07
2015,9,10,22,95.49
2015,9,10,23,99.01
2015,9,11,0,100.79
2015,9,11,1,101.15
2015,9,11,2,98.24
2015,9,11,3,98.49
2015,9,11,4,97.68
2015,9,11,5,96.72
2015,9,11,6,87.52
2015,9,11,7,53.83
2015,9,11,8,62.24
2015,9,11,9,76.99
2015,9,11,10,75.43
2015,9,11,11,78.06
2015,9,11,12,76.82
2015,9,11,13,76.81
2015,9,11,14,77.28
2015,9,11,15,77.7
2015,9,11,16,81.2
2015,9,11,17,83.02
2015,9,11,18,84.27
2015,9,11,19,81.8
2015,9,11,20,77.11
2015,9,11,21,76.54
2015,9,11,22,85.48
2015,9,11,23,90.78
2015,9,12,0,96.84
2015,9,12,1,100.02
2015,9,12,2,101.59
2015,9,12,3,101.66
2015,9,12,4,101.22
2015,9,12,5,89.96
2015,9,12,6,69.83
2015,9,12,7,48.07
2015,9,12,8,30.91
2015,9,12,9,45.68
2015,9,12,10,88.06
2015,9,12,11,83.1
2015,9,12,12,87.48
2015,9,12,13,81.29
2015,9,12,14,86.04
2015,9,12,15,83.16
2015,9,12,16,82.51
2015,9,12,17,83.67
2015,9,12,18,85.6
2015,9,12,19,85.74
2015,9,12,20,80.77
2015,9,12,21,84.54
2015,9,12,22,94.08
2015,9,12,23,99.17
2015,9,13,0,102.67
2015,9,13,1,104.19
2015,9,13,2,105.83
2015,9,13,3,106.71
2015,9,13,4,105.29
2015,9,13,5,96.35
2015,9,13,6,80.02
2015,9,13,7,48.41
2015,9,13,8,86.06
2015,9,13,9,93.98
2015,9,13,10,92.41
2015,9,13,11,92.71
2015,9,13,12,94.49
2015,9,13,13,93.35
2015,9,13,14,90.48
2015,9,13,15,87.93
2015,9,13,16,86.36
2015,9,13,17,87.08
2015,9,13,18,87.53
2015,9,13,19,83.98
2015,9,13,20,82.73
2015,9,13,21,89.12
2015,9,13,22,95.02
2015,9,13,23,101.22
2015,9,14,0,103.04
2015,9,14,1,101.72
2015,9,14,2,101.6
2015,9,14,3,100.48
2015,9,14,4,102.12
2015,9,14,5,90.66
2015,9,14,6,59.51
2015,9,14,7,50.67
2015,9,14,8,55.25
2015,9,14,9,75.46
2015,9,14,10,62.43
2015,9,14,11,34.36
2015,9,14,12,56.95
2015,9,14,13,69.72
2015,9,14,14,47.44
2015,9,14,15,52.49
2015,9,14,16,82.31
2015,9,14,17,87.19
2015,9,14,18,89.51
2015,9,14,19,86.69
2015,9,14,20,89.17
2015,9,14,21,92.93
2015,9,14,22,96.31
2015,9,14,23,98.4
2015,9,15,0,100.61
2015,9,15,1,100.24
2015,9,15,2,98.69
2015,9,15,3,96.43
2015,9,15,4,96.65
2015,9,15,5,96.4
2015,9,15,6,88.09
2015,9,15,7,76.83
2015,9,15,8,72.41
2015,9,15,9,82.98
2015,9,15,10,52.13
2015,9,15,11,26.94
